review,label,language,product_name,product_description
هاد الطابليت لقيتو عامر بإعلانات كتبرزط بزاف، و تقريبا تفرض عليا نخلص ب لاكارط ببنكية باش نقدر نخدم بيه.,"{""plaintes"": [""Publicités très intrusives"", ""Quasi-obligation d'utiliser une carte de crédit pour la faire fonctionner""], ""compliments"": []}",arabic_darija,Tablet,A tablet device. The software includes advertisements. Full functionality may require card-based payments or subscriptions.
زاج ديال لا فيروندا، راه فراجيل بزاف. ما تضغطش لاباراي على الزاج ب جهد و نتا كتحك.,"{""plaintes"": [""Le verre est très fragile""], ""compliments"": []}",arabic_darija,Veranda glass,"Glass panel designed for veranda installations. This product is characterized by its significant fragility, requiring careful handling and maintenance to prevent damage."
Impossible de la recharger après 2 semaines d’utilisation. Soit la durée de vie de la batterie est cramée soit je suis tombé sur un modèle défectueux. En l’etat Je ne recommande pas,"{""plaintes"": [""Impossible de recharger le produit après deux semaines d'utilisation"", ""La batterie est défectueuse ou a une durée de vie très courte"", ""Le modèle reçu est défectueux""], ""compliments"": []}",french,Rechargeable Electronic Device,A portable electronic device equipped with an integrated rechargeable battery. This device is designed for regular use and requires periodic charging to maintain its functionality.
"Nassaba shrit men 3endhom had lkit khdmo liya youmayn w khsro, saraha bhal hado li kaykhelliwk matbqash teshri men l'internet","{""plaintes"": [""Le vendeur est qualifié d'escroc."", ""Le produit (kit) est tombé en panne après seulement deux jours d'utilisation."", ""Cette mauvaise expérience décourage l'achat en ligne.""], ""compliments"": []}",latin_darija,Kit,A multi-component package designed for a specific application. This kit offers functional capabilities for users to achieve various tasks.
Rend la peau douce et hydrate la peau,"{""plaintes"": [], ""compliments"": [""Rend la peau douce"", ""Hydrate la peau""]}",french,Crème hydratante,Une crème qui hydrate la peau et la laisse douce et souple.
"Sac ghzal bezaf, kayban 7ta ahsan f l7a9i9a! L lwiyat kaycheddu mzian. W lli kayt9elleb fih, ghi wa3er w l-pochita li mn l-dakhel, li n9edrou nst3emlouha bo7dha, hadik ra hi l-fikra l-mzyana... kanneṣṣeḥ bih.","{""plaintes"": [], ""compliments"": [""Le sac est très joli et encore mieux en vrai"", ""Les couleurs tiennent bien"", ""Le côté réversible est super"", ""La pochette intérieure utilisable à part est une excellente idée""]}",latin_darija,Reversible Bag,"A stylish and versatile reversible bag designed with durable colors that maintain their vibrancy. It features a clever reversible design, allowing for multiple looks. The bag also includes an interior pouch that can be detached and used independently, offering additional functionality and convenience."
Le goût du fromage est léger et un peu décevant. Ce n'est pas un problème si j'y ajoute un peu de fromage avant de la servir. Je préfère nettement celle d'Anis.,"{""plaintes"": [""Le goût de fromage est léger."", ""Le goût n'est pas tout à fait juste."", ""Le client doit ajouter du fromage avant de servir pour améliorer le goût."", ""Le client préfère le produit de la marque 'Anise'.""], ""compliments"": []}",french,Cheese-flavored Ready Meal,"This ready-to-eat meal features cheese as a key ingredient, contributing to its overall flavor profile. It is intended for direct consumption after preparation or heating. The current recipe provides a mild and subtle cheese taste. The dish can be optionally garnished with additional cheese prior to serving to enhance its savory qualities."
Je l'utilise depuis un mois maintenant. Il fonctionne très bien 75 % du temps. Alexa ne vous comprend pas toujours. Le microphone ne vous entend pas quand vous êtes à 20 pieds de distance.,"{""plaintes"": [""Alexa ne comprend pas toujours"",""Le microphone n'entend pas à 20 pieds de distance""],""compliments"": [""Fonctionne très bien""]}",french,Smart Speaker with Alexa,A smart speaker integrated with the Alexa voice assistant. It features a built-in microphone designed to capture voice commands from a distance of up to 6 meters.
بحال شي واحد كيحماق على تاباسكو و لي صوص بيكانت، كانت عندي توقعات كبيرة لهاد الشي... و لكن ما خرجوش كيفما كنت كنتسنى. الكو كان غير عادي، و تاباسكو كان فيه غير شوية، بحال إلا ما كاينش. و زيد عليها، هاد الشي كان مْدَمْنْ بزاف! و ما كنهضرش على داك الدَّمَّانْ اللي كتعرف و كتسناه من شي حاجة بحال سليم جيم، أنا كنهضر على دَمَّانْ ديال بصح! ما تفهمونيش غلط، هوما لاباس عليهم... و كيتكالو... و لكن ماشي داك الشي اللي كنت كنتمنى، و أكيد ماشي هوما أول اختيار ديالي.,"{""plaintes"": [""Le goût était ordinaire"",""Le goût de Tabasco était à peine perceptible"",""La texture était excessivement caoutchouteuse"",""Le produit n'a pas répondu aux attentes du client"",""Ce n'est pas le premier choix du client""],""compliments"": []}",arabic_darija,Tabasco Flavored Chewy Meat Snack,"A savory meat snack, typically presented as a chewy stick or piece, designed to feature the distinctive spicy flavor of Tabasco. This product is characterized by a notably tough and dense texture. While intended to deliver a Tabasco kick, the flavor intensity may be subtle."
طلبت واحد قبل يومين وصلي اليوم تماما متل ماشفت بالإعلان ، يعطيكم العافية,"{""plaintes"": [], ""compliments"": [""Le produit est conforme à l'annonce""]}",arabic_darija,Not specified,Not specified
هادي حرفيا أخيب صلصة كليتها فحياتي. شريتها على أساس تكون حارة، ساعة والو. فيها واحد المرورة خايبة و وخا قريت المكونات، مافهمتش علاش.. كلشي كيبان طبيعي و مافيهاش السكر كاع، يمكن داكشي علاش؟ يمكن هاديك المذاق ديال الحراق لي بقى من الفلفلة المشوية (لي ماشي حارة كاع) لي مستعملين فيها. وصلت بيا حتى زدت عليها الهريسة ديال Valentina باش غي تدوز شوية، و لكن وخا هكاك والو. عمري مازال غادي نعاود نشري هاد لاصوص.ردوا البال: إلا كنتوا كتقلبو على شي حاجة حارة و مشحرة، ماتشريوش هادي. و حاجة أخرى، إلا عندكم حاسة الذوق و عزيز عليكم تاكلو شي حاجة بنينة، حتى هي ماتشريوهاش.,"{""plaintes"": [""La pire sauce jamais goûtée."",""Pas du tout piquante, contrairement à ce qui était attendu."",""Possède une amertume désagréable."",""Présente un goût de brûlé/fumé."",""Manque de saveur et n'est pas délicieuse."",""Le goût n'a pas pu être amélioré même après l'ajout d'une autre sauce piquante.""],""compliments"": []}",arabic_darija,Sauce aux Poivrons Grillés,"Sauce élaborée à partir d'ingrédients naturels, incluant des poivrons grillés non piquants. Ce produit se distingue par l'absence de sucre ajouté et n'est pas destiné à être piquant. Son profil de saveur est caractérisé par des notes amères, potentiellement dues aux poivrons grillés."
Le son d'un des écouteurs se coupe et se rétablit toutes les 5 secondes.,"{""plaintes"": [""Le son dans un des écouteurs se coupe et revient toutes les 5 secondes""], ""compliments"": []}",french,Earphones,"A pair of in-ear earphones designed for an immersive audio experience. These earphones provide a comfortable and secure fit, making them suitable for extended wear and various activities. They are engineered to deliver clear sound quality with robust connectivity. Features often include a built-in microphone for hands-free communication and integrated controls for easy management of media playback and calls."
"Je suis un fan de longue date de la sauce Original Pepper Plant, c'est la meilleure sauce piquante qui existe, selon moi. Quant à la sauce Chipotle, elle a une bonne saveur fumée, mais elle remplace davantage une sauce barbecue qu'elle n'est une sauce piquante pour les œufs ou d'autres plats. Je l'utilise pour mes grillades, qu'il s'agisse de poulet ou de porc, et elle convient très bien à cela, mais pas à grand-chose d'autre. Enfin, ce n'est pas une sauce si ""piquante"", plutôt une agréable saveur de chipotle et de fumée.","{""plaintes"": [""La sauce Chipotle remplace davantage une sauce barbecue qu'une sauce piquante traditionnelle."",""La sauce Chipotle n'est pas adaptée comme sauce piquante pour les œufs ou d'autres plats."",""La sauce Chipotle a une polyvalence limitée, ne convenant pas à grand-chose d'autre que les grillades."",""La sauce Chipotle n'est pas si \""piquante\"" que son nom pourrait le suggérer.""],""compliments"": [""Le client est un fan de longue date de la sauce Original Pepper Plant, la considérant comme la meilleure sauce piquante existante."",""La sauce Chipotle possède une bonne saveur fumée."",""La sauce Chipotle convient très bien pour les grillades de poulet ou de porc."",""La sauce Chipotle offre une agréable saveur de chipotle et de fumée.""]}",french,Pepper Plant Chipotle Sauce,A chipotle-flavored sauce with a prominent smoky taste. This sauce has a mild spiciness level and is suitable for grilled meats such as chicken and pork. It can also be used as a substitute for barbecue sauce.
Ce produit a un son médiocre et fait mal aux oreilles.,"{""plaintes"": [""Le son est faible"", ""Fait mal aux oreilles""], ""compliments"": []}",french,Headphones,"An audio output device designed for personal sound listening. It features an ear-fitting design to deliver audio directly to the user""s ears."
شريت 3 ديال القرعات من هاد الزيت من بعد ما قريت التعاليق الإيجابية بزاف لي عليها. للأسف، الجودة ديال المنتوج ما عجباتنيش نهائيا. غير حليت وحدة من القرعات، ضرباتني فنيفي واحد الريحة غريبة و مجهدة بحال ديال الحوت، ماشي داكشي لي كنت كانتوقع. بحال يلا حليتي شي بواطة ديال صلاد د الطون.قلت يمكن المشكل غير من نيفي، و يقدر نكون غير أنا لي شميت هاد الريحة لي ماشي هي هاديك فالزيت. داكشي علاش قررت نجربها فداكشي لي كنت باغي ندير... صاوبت بيها المايونيز.كاين لي كيقول بلي المايونيز فالدار صعيب يتصاوب و ماشي ديما كيصدق... ولكن أنا *ديما* كان كيصدق ليا... حتى لهاد المرة.بهاد الزيت، كانت أول مرة كيخسر ليا المايونيز و كيتعزل. مع العلم أني صاوبت المايونيز شحال من مرة بماركات خرا ديال زيت الݣرݣاع، و ديما كان كيصدق.هاد الزيت، من بعد ما جربت بيها المايونيز 3 دالمرات ببيض مختلف، استنتجت بلي فيها شي حاجة ماشي هي هاديك، ريحتها خانزة، و المذاق ديالها ماشي خامج، ولكن فيه شي بنة غريبة.صحيح، الثمن ديالها مناسب، و وصلات دغيا. ولكن لقيت هاد الزيت ناقصة فالجودة، خايبة، و ماكاتشدش المايونيز. داكشي علاش كنحتاجها أنا، ماغاديش نعاود نشري هاد المنتوج مرة أخرى.,"{""plaintes"": [""Mauvaise qualité du produit"", ""Odeur étrange et forte, similaire à celle du poisson/thon"", ""Ne permet pas de réussir la mayonnaise (elle se sépare)"", ""Goût étrange""], ""compliments"": [""Prix abordable"", ""Livraison rapide""]}",arabic_darija,Walnut oil,A culinary walnut oil packaged in a bottle. This oil is intended for food preparation and can be used as an ingredient for making emulsions like mayonnaise.
تكساس بيتس هي لاصوص حارة الأولى فالجنوب – كتلقاها فكاع أنواع المطاعم. إلا طلبتي طاباسكو، غالبا غايحطو ليك لاصوص حارة ديال تكساس بيتس بلاصتها. الشركة تأسست فـ 1929 فـ وينستون-سالم، كارولاينا الشمالية؛ أول منتج عندهم كان لاصوص ديال الباربيكيو، ولكن لاصوص حارة تبعاتها دغيا. هادي لاصوص حارة عادية – فيها فلفلة حارة، خل و ملحة – و تقدر تستعملها بحال طاباسكو ولا لاصوص حارة ديال لويزيانا. للأسف، الحرورية ديالها ناقصة بزاف. غالبا كنلقى أنني باش نزيد الحرورية لي بغيت فالماكلة، خاصني نزيد منها بزاف حتى كتولي الماكلة ميهة. البيض المقلي ديالي كيولي فوضى و ديما كيكون باسل. إلا كتعجبك لاصوص حارة لي ماشي حارة بزاف، تكساس بيتس خاصها تكون من أحسن الاختيارات ديالك. أما إلا لا، بعد على هاد الاختيار الضعيف. الموقع الإلكتروني ديال الشركة فيه بزاف ديال الوصفات لي كيستعملو المنتجات ديالهم – طاجين الدجاج ديال برانزويك هو تقليد فـ كارولاينا الشمالية.,"{""plaintes"": [""La sauce est extrêmement douce."",""Il faut en ajouter tellement pour obtenir le piquant désiré que les aliments deviennent aqueux."",""L'ajout de la sauce rend les œufs brouillés un gâchis et leur donne un goût fade."",""Le client conseille d'éviter ce choix \""faiblard\"" si l'on n'aime pas les sauces piquantes douces.""],""compliments"": [""Texas Pete's est la sauce piquante numéro un dans le Sud."",""Elle est omniprésente dans tous les types de restaurants."",""Si l'on aime les sauces piquantes douces, Texas Pete devrait être l'un des meilleurs choix.""]}",arabic_darija,Texas Pete Hot Sauce,"Texas Pete Hot Sauce is a popular hot sauce, recognized in the South and widely available in restaurants. Produced by a company founded in 1929 in Winston-Salem, North Carolina, it is a basic hot sauce. Its simple formula includes hot pepper, vinegar, and salt. It can be used in the same manner as Tabasco or other Louisiana-style hot sauces. The brand""s website offers various recipes featuring their products, including traditional North Carolina cuisine."
Mixe très bien et rapidement. Deux remarques toutefois: L'appareil est un peu bruyant et pas facile à nettoyer à la main.,"{""plaintes"": [""L'appareil est un peu bruyant"",""L'appareil n'est pas facile à nettoyer à la main""],""compliments"": [""Le produit mixe très bien"",""Le produit mixe rapidement""]}",french,Food Mixer,A kitchen appliance designed for quick and effective mixing of ingredients. This device is capable of fast operation. It operates with a noticeable level of noise. Manual cleaning of the unit is possible but may require dedicated effort.
Le produit est excellent. Ses LED clignotent pour indiquer le transfert des données en lecture et en écriture... Top ! Et son look est magnifique.,"{""plaintes"": [], ""compliments"": [""Le produit est excellent"", ""La LED qui clignote pour indiquer le transfert de données en lecture et écriture est très appréciée"", ""L'apparence est magnifique""]}",french,Data Transfer Device,"Designed for efficient data transfer, this device supports both read and write operations. It features an integrated LED indicator that blinks to provide visual confirmation of active data transfer status. The product is characterized by its aesthetically pleasing and modern design."
الإيكو ماكتسمعش مزيان فاش كاتكون لاموزيك مجهدة بزاف، ولكن ملي كيوصلها صوتك، كاتكون مدققة بزاف.,"{""plaintes"": [""N'entend pas bien lorsque la musique est à plein volume""], ""compliments"": [""Très précise""]}",arabic_darija,Amazon Echo,"A smart speaker with voice recognition capabilities, designed to accurately process and respond to commands."
Je ne supportais plus de me regarder dans le miroir jusqu'à ce que j'achète ce produit. Merci beaucoup.,"{""plaintes"": [], ""compliments"": [""Le produit a eu un impact positif sur mon apparence et mon estime de soi, me permettant de me sentir mieux avec mon image dans le miroir.""]}",french,Beauty Product,"A personal care or cosmetic item designed to enhance an individual's physical appearance and boost self-confidence. This product aims to improve visual attributes, contributing to a more positive self-perception."
Ça soulage le mal de dos.,"{""plaintes"": [], ""compliments"": [""Utile pour le mal de dos""]}",french,Back Pain Relief Product,"A therapeutic product formulated to provide effective relief from back pain. It targets discomfort in the back region, offering soothing and pain-alleviating properties."
"Z3emt w jerrebt l-louz dyal Blue Diamond Bold b-nekhet l-wasabi w s-soja. 3emri ma deqt l-wasabi men qbel, walakin hit kanu kay3ejbuni bezzaf dyal n-nekehat l-Bold l-akhrin li katsawb Blue Diamond (bhal Khalapinio Smokhaouss w Habanero Barbikiou), qolt ara njerreb hadu. L-madaq dyalu mjehed besse7. Kayfekkerni f l-madaq dyal l-fjel l-7ar li kaykoun f bezzaf dyal anwa3 l-moutarde. M3a l-weqt bda kay3jebni, walakin kont kantmenna koun kan l-madaq dyal s-soja metwazen kter. Hadchi 3lach 3ejbuni n-nekehat l-akhrin li dkert kter, hit wakha mjehdin walakin metwaznin 7sen. Ila kan kay3ejbek l-wasabi wla l-fjel l-7ar, l-akid hadchi ghadi y3ejbek. Zid 3liha l-louz li kayt3taber men ase7 s-snackat, w ha nta 3endek okla khfifa wa3ra. Bhal n-nekehat l-akhrin, l-madaq li mjehed kaykhellik takol mennou ghi l-qyas, hit ma neqderch netkhayel rassi nketter menhom. Bess7a","{""plaintes"": [""Le goût de la sauce soja n'est pas suffisamment équilibré"",""Les autres saveurs de la marque sont jugées mieux équilibrées, malgré leur intensité""],""compliments"": [""Le produit a un goût très intense/prononcé"",""Le goût est devenu agréable au fil du temps"",""C'est une excellente collation saine"",""L'intensité de la saveur aide à la modération de la consommation"",""Il est idéal pour les personnes qui apprécient le wasabi ou le raifort"",""La marque propose d'autres saveurs \""Bold\"" très appréciées par le client""]}",latin_darija,Blue Diamond Bold Wasabi & Soy Flavored Almonds,"Blue Diamond Bold Wasabi & Soy Flavored Almonds offer an intense and distinctive snacking experience. These premium roasted almonds are seasoned with a bold blend of savory soy and fiery wasabi, delivering a powerful, spicy, and umami flavor profile. As part of the Blue Diamond Bold line, they are designed to provide a robust and adventurous taste. These almonds are a healthy and satisfying snack choice for those who appreciate strong and unique flavors."
T9acher mzyanin o ma ndamtich ga3 3la shra.,"{""plaintes"": [], ""compliments"": [""Bonnes chaussettes"", ""Non déçu de l'achat""]}",latin_darija,Socks,"These are general-purpose socks designed for everyday wear. They are known for their good quality, comfort, and durability, providing a satisfactory user experience."
"Ghi had liyam, sowelt chi nas online f wa7d lgroup dyal makla, ash ban lihom ahssan sauce barbecue dyal lqr3a. Rb3a men khamsa menhom qalo smit ""Bone Suckin"". Ma ndmetsh 3liha! Ma shi sauce khatra w m3ammra b sirop dyal ddarra, b7al aghlabiya dyal les marques dyal l7wanet (Hunts, Kraft, etc). Lbnna dyalha mrakkaaba. Ma 7lawaash bezzaf, ma 7amdashaash, w fiha ghi shwiya dyal l7rour bach katkhallik baghi tzid, w dakshi 3lash katji bnnt barbecue dyal bessah. Htta sta3maltha f tyab dyal kitchina (ma shi ghi f shwi), w nass 3ejbathom lbnna dyalha bezzaf. Shrit'ha men Amazon, walakin Whole Foods 7ta hiya katbi3ha.","{""plaintes"": [], ""compliments"": [""Le client ne regrette pas son achat."", ""La sauce n'est pas épaisse et ne contient pas de sirop de maïs, contrairement à d'autres marques du commerce."", ""Sa saveur est complexe."", ""Elle n'est ni trop sucrée, ni trop acide."", ""Elle contient juste ce qu'il faut de piquant pour en vouloir davantage."", ""Elle a le goût authentique du vrai barbecue."", ""Elle est polyvalente et peut être utilisée pour la cuisine en général, pas seulement pour les grillades."", ""Les convives ont beaucoup apprécié son goût.""]}",latin_darija,Bone Suckin',"Bone Suckin' is a bottled barbecue sauce characterized by its authentic and complex flavor profile. It distinguishes itself with a non-thick consistency and is formulated without excessive corn syrup, differentiating it from many conventional sauces. The sauce offers a balanced taste that is neither overly sweet nor sour, and includes a subtle hint of heat, contributing to a genuine barbecue experience and making it highly appealing. Its versatility makes it suitable for various kitchen cooking applications, beyond just traditional grilling."
للأسف، ما كيجيش مع كاع لي رپوز تيت.,"{""plaintes"": [""Ne s'adapte pas à tous les repose-tête""], ""compliments"": []}",arabic_darija,Car Headrest Accessory,"An accessory designed to be mounted or attached to the headrest of a car seat, providing an additional function within the vehicle interior. Compatibility may vary, and it is not universally compatible with all car headrest types or designs."
الفريت بنينة بزاف. ما كنتش كنتوقع كاع يكونوا قاصحين هاكا. غيكونو مزيانين إلا تغطاو بصوص فرماج.,"{""plaintes"": [""Les frites sont dures"",""Les frites ne sont bonnes que si elles sont recouvertes de sauce au fromage""],""compliments"": [""Les frites sont très savoureuses""]}",arabic_darija,Frites,Delicious and firm potato fries.
"Amazon proposait d'excellentes offres de bonbons juste avant Halloween, j'ai donc passé une commande de plusieurs barres de chocolat assorties. Le Baby Ruth est l'un de mes préférés, ils faisaient donc naturellement partie de ma commande. J'ai reçu les bonbons très rapidement, et ils étaient frais et intacts ! Que demander de plus ? J'ai adoré la livraison à domicile et j'ai encore plus apprécié de ne pas avoir à affronter les foules et les bonbons trop chers en magasin.","{""plaintes"": [],""compliments"": [""Amazon proposait d'excellentes offres sur les bonbons."",""Le produit Baby Ruth fait partie des favoris du client."",""La livraison des bonbons a été très rapide."",""Les bonbons étaient frais."",""Les bonbons sont arrivés intacts."",""Le client a apprécié la commodité de la livraison à domicile."",""Le client a aimé éviter les foules dans les magasins."",""Le client a apprécié de ne pas avoir à faire face aux bonbons trop chers en magasin.""]}",french,Baby Ruth Chocolate Bars,Baby Ruth is a brand of assorted chocolate candy bars.
"Chriteh f blast l bracelet standard. L bracelet d jeld k7el kayban mn 7sen bzaf men l bracelet standard. Mn ba3d ch'hrin, l bracelet ba9i chad rasso mzyan ou ma w9a3 liya 7ta mochkil.","{""plaintes"": [], ""compliments"": [""L'apparence du bracelet en cuir noir est bien meilleure que celle du bracelet standard"", ""Le bracelet est durable (il tient bien après deux mois)"", ""Aucun problème n'a été rencontré après deux mois d'utilisation""]}",latin_darija,Bracelet en cuir noir,Bracelet de rechange en cuir. Couleur : noir.
"Je suis un grand amateur de saveurs épicées et de sauce Tabasco, c'est pourquoi j'avais de grandes attentes pour ce produit... Mais ce n'était pas ce à quoi je m'attendais. Le goût était ordinaire, avec juste une légère saveur de Tabasco. De plus, c'est gras. Et je ne parle pas du gras habituel qu'on connaît et qu'on s'attend à trouver dans un produit comme le Slim Jim, non, je veux dire EXTRÊMEMENT gras ! Pour être honnête, c'est acceptable... ça se mange... mais ce n'est pas ce que j'espérais, et ce n'est certainement pas mon premier choix.","{""plaintes"": [""Le produit n'a pas répondu aux attentes élevées du client."",""Le goût du produit était ordinaire."",""Il y avait seulement un peu de saveur de Tabasco."",""Le produit est très gras, au-delà des attentes habituelles pour ce type de produit."",""Le produit n'est pas ce que le client espérait."",""Le produit n'est pas le premier choix du client.""],""compliments"": [""Le produit est acceptable."",""Le produit est comestible.""]}",french,Spicy Tabasco Flavored Meat Stick,"A savory, ready-to-eat meat snack in a convenient stick form. This product features a bold spicy flavor profile, enhanced with the distinct tang and heat of Tabasco. It is formulated with a rich fat content, contributing to its unique texture. Ideal for on-the-go consumption, it offers a quick, flavorful, and high-energy snack option with a piquant kick."
"Bon masque, confortable. C'est dommage qu'il ne ressemble pas trop à ce que je pouvais imaginer ! Merci quand même","{""plaintes"": [""Le masque ne ressemble pas à ce que le client pouvait imaginer""],""compliments"": [""Le masque est bon"",""Le masque est confortable""]}",french,Mask,A comfortable mask.
Hada jaani cadeau dyal Christmas. Kount kanfakkr wash bsaḥ ghadi ikon mriyah l'3inin o kayban mzyan f daw' mokhtalif. Aḥsan bzaf mn dakchi li kount kantsennah!,"{""plaintes"": [], ""compliments"": [""Agréable à regarder"", ""Bon sous différents éclairages"", ""Mieux que ce qui était espéré""]}",latin_darija,E-reader,An e-reader with a display designed to be comfortable for the eyes. It offers excellent performance and readability in various lighting conditions.
"Ce produit est médiocre compte tenu de son prix élevé. De plus, il n'épile pas les poils à la racine. Ne gaspillez pas votre argent.","{""plaintes"": [""Le produit est de mauvaise qualité par rapport à son prix élevé"",""Il n'enlève pas les poils à la racine"",""Le client déconseille l'achat, considérant que c'est une perte d'argent""],""compliments"": []}",french,Hair Removal Product,"This product is designed as an advanced solution for the removal of unwanted hair. It aims to provide effective hair removal, potentially targeting hair at the root for a smoother and longer-lasting result. This item is positioned within a premium or higher price segment in the market."
"This is fine for standard cooking. It does not have strong parmesan notes, however, so I would rate it average.  I use this in a recipe as follows:  1 cup parmesan, 1 cup mayo, 1 can artichokes, 2 pounds chicken breast.  Mix ingredients and cover the chicken, roast for 30-40 minutes at 375 degrees.  A crowd-pleasing, but rich dish.","{""plaintes"": [""Il n'a pas de fortes notes de parmesan, ce qui le rend moyen.""],""compliments"": [""Le produit est correct pour la cuisine standard.""]}",english,Grated Parmesan Cheese,"Grated Parmesan cheese, suitable for everyday cooking. This cheese offers a Parmesan flavor profile with a mild intensity, making it a versatile ingredient for various recipes."
رجلية ولاو كيحمقو راجلي براسو سولني أشنو درتي رجليك حتى ولاو هك شكرا مرة اخرى,"{""plaintes"": [], ""compliments"": [""Mes jambes sont devenues superbes"", ""Mon mari a remarqué l'amélioration et m'a interrogée sur le produit""]}",arabic_darija,Foot Treatment,"A highly effective foot treatment designed to significantly improve the aesthetic and tactile quality of the feet. This product works to transform the skin, making feet exceptionally soft, smooth, and visibly more beautiful. It is formulated to deliver noticeable and impressive results, enhancing the overall appearance and feel of the feet."
"أنا ديجا من المعجبين الكبار بـ ""ماتشا التفاح الأخضر"" ديال ""ريد ليف تي""، ولكن داكشي بصح كيبنن بحال التفاح الأخضر، حامض وحلو ف نفس الوقت. هادشي زوين، ولكن مرة مرة خاص البنت شي تفاحة تكون رطبة، فيها العصير كثر وحلوة كثر، وهادشي لي كنتمنى نلقاه ف هاد الماتشا. أنا متشوقة نجربها كـ ""لاتيه"" مع حليب الصويا بـ ""الفانيلا"" وشوية من ""ماتشا القرفة"" ديالهم... كنتمنى تكون شي مشروب بحال طارت التفاح مع الكلاص. أنا كيعجبني التفاح وعصير التفاح، داكشي علاش وقتما شفت شي خليط فيه التفاح، خاصني نجربو. وكاينين بزاف د الحوايج لي تقدر ديرهم بالتفاح، وكنتمنى نقدر نديرهم بـ ""ماتشا التفاح"" هادي. شي طارت بماتشا التفاح؟ ولا فروتيرز التفاح مع كريمة ماتشا التفاح... أه من فضلك! أنا كنصايب ""دوناتس"" منزلية مرة مرة... واش تخيلتو شي دونات كبيرة بنكهة التفاح مغطية بسكر القرفة؟ يمكن خاصني نصايب ""دوناتس"" ف المستقبل القريب. كنتمنى هاد الماتشا تكون قد التطلعات ديالي و الخطط لي عندي ليها. وكنتمنى تعطيني الطاقة باش نتبع هاد الخطط و نطبقها! حيت دابا فاش ذكرت هادشي، إلا ما صايبتش ""دوناتس"" ف المستقبل القريب، مراتي غاديا تفقص.

للأسف، هادي ماشي ديالي. الريحة ديال الماتشا ناشفة فيها ريحة الماتشا لي مرة كثر لي جربت من ""ريد ليف تي""، وهاد الريحة بقات ف المذاق ديال الشاي ملي طيبتو. المذاق ديالها كيشبه شي حاجة بحال حلوى التفاح ملي كتغلب على المرورة ديالها، وهادشي زوين، ولكن بعيد بزاف على عصير التفاح لي كنت مشهياه. أنا ماشي من النوع لي كيعجبو حلوى التفاح، إلا إذا كانت حامضة. تقدر تكون مزيانة كـ ""لاتيه""، ولكن ما غاديش نطيب بيها، للأسف. مع ذلك ماشي خايبة بزاف، والمرورة كيبان أنها كتنقص مع الوقت. يمكن مازال تصلح للدوناتس، حيت كمية السكر لي فيهم غاتوازن المرورة. ما كنظنش بلي خاصني نشري منها كثر، وإلا بغاو شي أصدقائي المحليين يذوقو، أنا فرحانة باش نتقاسمها معاهم. غادي نجرب بيها داكشي لي بقا لي، يمكن نلقا شي طريقة باش نولي كنبغي هاد الشاي. ولكن شخصياً غادي نبقا مع ماتشا التفاح الأخضر، حتى هي من ""ريد ليف تيز"".","{""plaintes"": [""Le produit ne convient pas à la cliente."",""L'odeur du matcha sec est amère."",""L'amertume est présente dans le goût du thé infusé."",""Le goût de bonbon aux pommes est loin de l'attente de jus de pomme."",""Le produit n'est pas adapté pour la cuisine."",""La cliente ne prévoit pas d'en acheter à nouveau.""],""compliments"": [""Le produit n'est pas horrible."",""L'amertume semble s'estomper avec le temps.""]}",arabic_darija,Red Leaf Tea Apple Matcha,"Red Leaf Tea Apple Matcha is a flavored matcha tea offering a smooth, juicy, and sweet apple profile, contrasting with more tart green apple varieties. This versatile matcha is ideal for preparing lattes and can be incorporated into various culinary applications, such as flavoring baked goods like pies, fritters, and donuts. It presents an apple candy-like flavor with an initial distinct aroma, and its taste can be balanced with sweeteners when brewed."
هاد الكادو تعطا لولد عمي صغير، لي هو فان كبير ديال ستار وورز. فرحان بزاف بيه، وهادشي كايكمل ليه لاكوليكسيون ديالو.,"{""plaintes"": [],""compliments"": [""Le destinataire du cadeau, un fan de Star Wars, est ravi."",""Le produit complète parfaitement sa collection.""]}",arabic_darija,Star Wars Collectible,"An official Star Wars collectible item, ideal for fans and enthusiasts looking to expand or complete their existing collection. This merchandise is designed to be a valued addition to any curated Star Wars collection."
C'est bien (en plastique).,"{""plaintes"": [], ""compliments"": [""Le produit est de bonne qualité""]}",french,Plastic Item,A product made from plastic material.
"Rjje3t had l-produit men be3d ma 9rert nb9a nkhdem b technologie we7da dyal streaming. Khtarit Roku 3la 7sab l-som3a dialo, l-wasiya dyal l-vendeur f Best Buy, o 7it l-écouteurs kayjiw m3ah.","{""plaintes"": [], ""compliments"": []}",latin_darija,Not specified,Not specified
Bonnes chaussettes et pas du tout dessus de l’achat.,"{""plaintes"": [], ""compliments"": [""Bonnes chaussettes"", ""Non déçu de l'achat""]}",french,Socks,"These are general-purpose socks designed for everyday wear. They are known for their good quality, comfort, and durability, providing a satisfactory user experience."
ماعندي منقول تبارك الله عليكم هميزة والجودة مزيانة مقارنة مع الثمن ,"{""plaintes"": [],""compliments"": [""Le client exprime une grande satisfaction générale."",""Le produit est considéré comme une excellente affaire."",""La qualité du produit est jugée bonne."",""Le rapport qualité-prix est très avantageux.""]}",arabic_darija,Unspecified Product,A product characterized by its good quality and excellent value for money.
